Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Year,Month,Weekday,Total Markdown
41,17-08-2012,65.77,3.55,1661.07,41.94,1.95,2391.72,3474.47,198.1,6.43,FALSE,2012,August,Friday,7571
41,24-08-2012,69.07,3.56,6068.27,-20,85.74,3710.05,2287.85,198.1,6.43,FALSE,2012,August,Friday,12132
41,31-08-2012,71.56,3.56,17423.04,14.94,58.91,4700.3,6180.92,198.1,6.43,FALSE,2012,August,Friday,28378
41,07-09-2012,67.41,3.6,10220.45,22.8,145.19,4361.36,3187.05,198.1,6.43,TRUE,2012,September,Friday,17937
41,14-09-2012,59.39,3.66,10525.1,0,11.14,1373.26,6742.72,198.13,6.43,FALSE,2012,September,Friday,18652
41,21-09-2012,59.81,3.77,11062.12,72.64,6,1125.21,7962.34,198.36,6.43,FALSE,2012,September,Friday,20228
41,28-09-2012,56.08,3.79,4578.46,51.73,3,1902.88,14423.97,198.59,6.43,FALSE,2012,September,Friday,20960
41,05-10-2012,50.14,3.78,6094.23,0,33.94,2887.65,3853.33,198.82,6.2,FALSE,2012,October,Friday,12869
41,12-10-2012,39.38,3.76,1570.23,0,26.31,834.8,14421.12,199.05,6.2,FALSE,2012,October,Friday,16852
41,19-10-2012,49.56,3.75,3138.86,0,6.17,129.04,8206.1,199.15,6.2,FALSE,2012,October,Friday,11480
41,26-10-2012,41.8,3.69,4864.3,101.34,250.6,47.24,1524.43,199.22,6.2,FALSE,2012,October,Friday,6788
41,02-11-2012,44.81,3.6,10766.99,8427.74,24.82,3695.23,3311.74,199.29,6.2,FALSE,2012,November,Friday,26227
41,09-11-2012,45.53,3.55,10649.25,15810.18,7.84,2337.29,3043.82,199.36,6.2,FALSE,2012,November,Friday,31848
41,16-11-2012,30.69,3.48,8112.64,1624.71,124.6,1308.26,8920.54,199.43,6.2,FALSE,2012,November,Friday,20091
41,23-11-2012,41.18,3.45,1360.02,0.21,97533.4,471.44,2013.79,199.5,6.2,TRUE,2012,November,Friday,101379
41,30-11-2012,41.39,3.44,3610.17,0.15,3443.96,410.38,9284.5,199.56,6.2,FALSE,2012,November,Friday,16749
41,07-12-2012,41.5,3.37,7479.33,0,510,3244.57,18517.44,199.63,6.2,FALSE,2012,December,Friday,29751
41,14-12-2012,26.39,3.3,2348.46,0,92,7,3916.25,199.72,6.2,FALSE,2012,December,Friday,6364
41,21-12-2012,27.14,3.22,4170.99,0,146.6,13.94,5747.53,199.94,6.2,FALSE,2012,December,Friday,10079
41,28-12-2012,20.11,3.11,13573.49,29277.5,346.8,81.38,2863.89,200.17,6.2,TRUE,2012,December,Friday,46143
41,04-01-2013,19.21,3.03,1966.26,28719.98,27.41,21.5,8718.49,200.39,5.77,FALSE,2013,January,Friday,39454
41,11-01-2013,29.97,2.96,4403.27,14675.4,8.12,248.44,6038.72,200.62,5.77,FALSE,2013,January,Friday,25374
41,18-01-2013,13.54,2.89,3129.73,5783.4,5.58,1326.72,3696.28,200.74,5.77,FALSE,2013,January,Friday,13942
41,25-01-2013,39.2,2.87,1078.02,2022.45,1.2,282.72,5024.01,200.82,5.77,FALSE,2013,January,Friday,8408
41,01-02-2013,30.86,3,19679.74,1148.08,412.8,30618.76,6293.68,200.89,5.77,FALSE,2013,February,Friday,58153
41,08-02-2013,33.99,3.21,65739.82,644.1,420.98,63830.91,7392.57,200.97,5.77,TRUE,2013,February,Friday,138028
41,15-02-2013,21.51,3.39,10297.71,1453.52,48.72,7297.05,3964.32,201.04,5.77,FALSE,2013,February,Friday,23061
41,22-02-2013,24.94,3.56,9373.05,2772.3,13.64,3499.04,6667.3,201.1,5.77,FALSE,2013,February,Friday,22325
41,01-03-2013,23.33,3.64,6203.97,290.98,10.2,75.33,3151.57,201.15,5.77,FALSE,2013,March,Friday,9732
41,08-03-2013,34.86,3.62,10496.65,152.6,124.61,4403.94,4229.86,201.21,5.77,FALSE,2013,March,Friday,19408
41,15-03-2013,37.06,3.61,17949.73,0,17.97,4837.96,3093.16,201.24,5.77,FALSE,2013,March,Friday,25899
41,22-03-2013,33.99,3.61,13835.73,0,1511.2,629.62,2068.46,201.2,5.77,FALSE,2013,March,Friday,18045
41,29-03-2013,28.66,3.61,8237.64,0,1128.32,1581.83,4109.54,201.16,5.77,FALSE,2013,March,Friday,15057
41,05-04-2013,42.11,3.63,13759.98,3991.47,512.33,2068.7,3856.26,201.11,5.64,FALSE,2013,April,Friday,24189
41,12-04-2013,31.48,3.64,12631.38,2593.27,80.69,3004.98,5224.39,201.07,5.64,FALSE,2013,April,Friday,23535
41,19-04-2013,26.84,3.6,4624.18,25.77,137.36,351.08,3398.42,201.07,5.64,FALSE,2013,April,Friday,8537
41,26-04-2013,35.73,3.57,800.62,5.96,196.18,64.24,2037.31,201.07,5.64,FALSE,2013,April,Friday,3104
41,03-05-2013,41.31,3.57,6243.44,20,123.27,1282.85,4470.65,172.46,7.83,FALSE,2013,May,Friday,12140
41,10-05-2013,46.71,3.61,6996.01,407.94,56.91,5103.48,3511.73,172.46,7.83,FALSE,2013,May,Friday,16076
41,17-05-2013,60.76,3.7,3904.25,478.82,21.52,665.34,9370.85,172.46,7.83,FALSE,2013,May,Friday,14441
41,24-05-2013,52.86,3.88,8239.07,406.43,146.99,2763.44,5176.28,172.46,7.83,FALSE,2013,May,Friday,16732
41,31-05-2013,57.89,3.87,3110.78,471.56,392.73,44.27,1609.65,172.46,7.83,FALSE,2013,May,Friday,5629
41,07-06-2013,57.29,3.83,9583.15,1106.91,235.12,7078.64,5195.84,172.46,7.83,FALSE,2013,June,Friday,23200
41,14-06-2013,68.49,3.8,5993.49,828.97,796.91,3273,2851.27,172.46,7.83,FALSE,2013,June,Friday,13744
41,21-06-2013,66.51,3.74,4996.41,584.29,267.69,2367.06,2711.71,172.46,7.83,FALSE,2013,June,Friday,10927
41,28-06-2013,70.69,3.69,4586.11,931.02,5,4958.54,4106.76,172.46,7.83,FALSE,2013,June,Friday,14587
41,05-07-2013,69.04,3.64,8919.15,3726.18,640.56,9609.24,2680.85,172.46,7.83,FALSE,2013,July,Friday,25576
41,12-07-2013,73.41,3.58,3566.03,1735.73,68.05,2897.27,2903.13,172.46,7.83,FALSE,2013,July,Friday,11170
41,19-07-2013,68.21,3.59,3320.48,1520.39,68.7,497.24,5284.27,172.46,7.83,FALSE,2013,July,Friday,10691
41,26-07-2013,67.56,3.58,497.67,1454.29,6.3,4,2418,172.46,7.83,FALSE,2013,July,Friday,4380
42,05-02-2010,54.34,2.96,0,0,0,0,0,126.44,9.77,FALSE,2010,February,Friday,0
42,12-02-2010,49.96,2.83,0,0,0,0,0,126.5,9.77,TRUE,2010,February,Friday,0
42,19-02-2010,58.22,2.92,0,0,0,0,0,126.53,9.77,FALSE,2010,February,Friday,0
42,26-02-2010,52.77,2.83,0,0,0,0,0,126.55,9.77,FALSE,2010,February,Friday,0
42,05-03-2010,55.92,2.88,0,0,0,0,0,126.58,9.77,FALSE,2010,March,Friday,0
42,12-03-2010,52.33,3.03,0,0,0,0,0,126.6,9.77,FALSE,2010,March,Friday,0
42,19-03-2010,61.46,3.05,0,0,0,0,0,126.61,9.77,FALSE,2010,March,Friday,0
42,26-03-2010,60.05,2.98,0,0,0,0,0,126.61,9.77,FALSE,2010,March,Friday,0
42,02-04-2010,63.66,3.09,0,0,0,0,0,126.6,9.52,FALSE,2010,April,Friday,0
42,09-04-2010,65.29,3,0,0,0,0,0,126.6,9.52,FALSE,2010,April,Friday,0
42,16-04-2010,69.74,3.11,0,0,0,0,0,126.56,9.52,FALSE,2010,April,Friday,0
42,23-04-2010,66.42,3.05,0,0,0,0,0,126.47,9.52,FALSE,2010,April,Friday,0
42,30-04-2010,69.76,3.11,0,0,0,0,0,126.38,9.52,FALSE,2010,April,Friday,0
42,07-05-2010,71.06,3.13,0,0,0,0,0,126.29,9.52,FALSE,2010,May,Friday,0
42,14-05-2010,73.88,3.15,0,0,0,0,0,126.21,9.52,FALSE,2010,May,Friday,0
42,21-05-2010,78.32,3.12,0,0,0,0,0,126.18,9.52,FALSE,2010,May,Friday,0
42,28-05-2010,76.67,3.06,0,0,0,0,0,126.16,9.52,FALSE,2010,May,Friday,0
42,04-06-2010,82.82,2.94,0,0,0,0,0,126.14,9.52,FALSE,2010,June,Friday,0
42,11-06-2010,89.67,3.06,0,0,0,0,0,126.11,9.52,FALSE,2010,June,Friday,0
42,18-06-2010,83.49,2.94,0,0,0,0,0,126.11,9.52,FALSE,2010,June,Friday,0
42,25-06-2010,90.32,3.08,0,0,0,0,0,126.13,9.52,FALSE,2010,June,Friday,0
42,02-07-2010,92.89,2.98,0,0,0,0,0,126.14,9.2,FALSE,2010,July,Friday,0
42,09-07-2010,91.03,3.1,0,0,0,0,0,126.15,9.2,FALSE,2010,July,Friday,0
42,16-07-2010,91.8,2.97,0,0,0,0,0,126.15,9.2,FALSE,2010,July,Friday,0
42,23-07-2010,88.44,3.11,0,0,0,0,0,126.13,9.2,FALSE,2010,July,Friday,0
42,30-07-2010,85.03,3.02,0,0,0,0,0,126.11,9.2,FALSE,2010,July,Friday,0
42,06-08-2010,86.13,3.12,0,0,0,0,0,126.09,9.2,FALSE,2010,August,Friday,0
42,13-08-2010,88.37,3.05,0,0,0,0,0,126.06,9.2,FALSE,2010,August,Friday,0
42,20-08-2010,89.88,3.04,0,0,0,0,0,126.08,9.2,FALSE,2010,August,Friday,0
42,27-08-2010,84.99,3.02,0,0,0,0,0,126.09,9.2,FALSE,2010,August,Friday,0
42,03-09-2010,83.8,3.09,0,0,0,0,0,126.1,9.2,FALSE,2010,September,Friday,0
42,10-09-2010,84.04,2.96,0,0,0,0,0,126.11,9.2,TRUE,2010,September,Friday,0
42,17-09-2010,85.52,3.03,0,0,0,0,0,126.15,9.2,FALSE,2010,September,Friday,0
42,24-09-2010,85.75,2.94,0,0,0,0,0,126.19,9.2,FALSE,2010,September,Friday,0
42,01-10-2010,86.01,3,0,0,0,0,0,126.23,9,FALSE,2010,October,Friday,0
42,08-10-2010,77.04,2.92,0,0,0,0,0,126.28,9,FALSE,2010,October,Friday,0
42,15-10-2010,75.48,3.08,0,0,0,0,0,126.33,9,FALSE,2010,October,Friday,0
42,22-10-2010,68.12,3.01,0,0,0,0,0,126.38,9,FALSE,2010,October,Friday,0
42,29-10-2010,68.76,3.13,0,0,0,0,0,126.44,9,FALSE,2010,October,Friday,0
42,05-11-2010,71.04,3.01,0,0,0,0,0,126.49,9,FALSE,2010,November,Friday,0
42,12-11-2010,61.24,3.13,0,0,0,0,0,126.55,9,FALSE,2010,November,Friday,0
42,19-11-2010,58.83,3.05,0,0,0,0,0,126.61,9,FALSE,2010,November,Friday,0
42,26-11-2010,55.33,3.16,0,0,0,0,0,126.67,9,TRUE,2010,November,Friday,0
42,03-12-2010,51.17,3.04,0,0,0,0,0,126.73,9,FALSE,2010,December,Friday,0
42,10-12-2010,60.51,3.09,0,0,0,0,0,126.79,9,FALSE,2010,December,Friday,0
42,17-12-2010,59.15,3.13,0,0,0,0,0,126.88,9,FALSE,2010,December,Friday,0
42,24-12-2010,57.06,3.24,0,0,0,0,0,126.98,9,FALSE,2010,December,Friday,0
42,31-12-2010,49.67,3.15,0,0,0,0,0,127.09,9,TRUE,2010,December,Friday,0
42,07-01-2011,43.43,3.29,0,0,0,0,0,127.19,8.74,FALSE,2011,January,Friday,0
42,14-01-2011,49.98,3.31,0,0,0,0,0,127.3,8.74,FALSE,2011,January,Friday,0
42,21-01-2011,56.75,3.34,0,0,0,0,0,127.44,8.74,FALSE,2011,January,Friday,0
42,28-01-2011,53.03,3.23,0,0,0,0,0,127.58,8.74,FALSE,2011,January,Friday,0
42,04-02-2011,44.88,3.35,0,0,0,0,0,127.72,8.74,FALSE,2011,February,Friday,0
42,11-02-2011,51.51,3.38,0,0,0,0,0,127.86,8.74,TRUE,2011,February,Friday,0
42,18-02-2011,61.77,3.43,0,0,0,0,0,128,8.74,FALSE,2011,February,Friday,0
42,25-02-2011,53.59,3.4,0,0,0,0,0,128.13,8.74,FALSE,2011,February,Friday,0
42,04-03-2011,56.96,3.67,0,0,0,0,0,128.26,8.74,FALSE,2011,March,Friday,0
42,11-03-2011,64.22,3.63,0,0,0,0,0,128.4,8.74,FALSE,2011,March,Friday,0
42,18-03-2011,70.12,3.89,0,0,0,0,0,128.51,8.74,FALSE,2011,March,Friday,0
42,25-03-2011,62.53,3.72,0,0,0,0,0,128.62,8.74,FALSE,2011,March,Friday,0
42,01-04-2011,67.64,3.77,0,0,0,0,0,128.72,8.49,FALSE,2011,April,Friday,0
42,08-04-2011,73.03,3.82,0,0,0,0,0,128.82,8.49,FALSE,2011,April,Friday,0
42,15-04-2011,61.05,4.09,0,0,0,0,0,128.91,8.49,FALSE,2011,April,Friday,0
42,22-04-2011,75.93,3.92,0,0,0,0,0,128.96,8.49,FALSE,2011,April,Friday,0
42,29-04-2011,73.38,4.15,0,0,0,0,0,129,8.49,FALSE,2011,April,Friday,0
42,06-05-2011,73.56,4.19,0,0,0,0,0,129.04,8.49,FALSE,2011,May,Friday,0
42,13-05-2011,74.04,4.2,0,0,0,0,0,129.09,8.49,FALSE,2011,May,Friday,0
42,20-05-2011,72.62,3.99,0,0,0,0,0,129.08,8.49,FALSE,2011,May,Friday,0
42,27-05-2011,78.62,3.93,0,0,0,0,0,129.06,8.49,FALSE,2011,May,Friday,0
42,03-06-2011,81.87,3.89,0,0,0,0,0,129.05,8.49,FALSE,2011,June,Friday,0
42,10-06-2011,84.57,3.98,0,0,0,0,0,129.04,8.49,FALSE,2011,June,Friday,0
42,17-06-2011,87.96,3.94,0,0,0,0,0,129.04,8.49,FALSE,2011,June,Friday,0
42,24-06-2011,90.69,3.81,0,0,0,0,0,129.07,8.49,FALSE,2011,June,Friday,0
42,01-07-2011,95.36,3.84,0,0,0,0,0,129.09,8.26,FALSE,2011,July,Friday,0
42,08-07-2011,88.57,3.79,0,0,0,0,0,129.11,8.26,FALSE,2011,July,Friday,0
42,15-07-2011,86.01,3.78,0,0,0,0,0,129.13,8.26,FALSE,2011,July,Friday,0
42,22-07-2011,88.59,3.7,0,0,0,0,0,129.15,8.26,FALSE,2011,July,Friday,0
42,29-07-2011,86.75,3.69,0,0,0,0,0,129.17,8.26,FALSE,2011,July,Friday,0
42,05-08-2011,89.8,3.8,0,0,0,0,0,129.18,8.26,FALSE,2011,August,Friday,0
42,12-08-2011,85.61,3.79,0,0,0,0,0,129.2,8.26,FALSE,2011,August,Friday,0
42,19-08-2011,87.4,3.74,0,0,0,0,0,129.24,8.26,FALSE,2011,August,Friday,0
42,26-08-2011,91.59,3.66,0,0,0,0,0,129.28,8.26,FALSE,2011,August,Friday,0
42,02-09-2011,91.61,3.8,0,0,0,0,0,129.33,8.26,FALSE,2011,September,Friday,0
42,09-09-2011,89.06,3.77,0,0,0,0,0,129.37,8.26,TRUE,2011,September,Friday,0
42,16-09-2011,77.49,3.78,0,0,0,0,0,129.43,8.26,FALSE,2011,September,Friday,0
42,23-09-2011,82.51,3.79,0,0,0,0,0,129.52,8.26,FALSE,2011,September,Friday,0
42,30-09-2011,82.27,3.88,0,0,0,0,0,129.61,8.26,FALSE,2011,September,Friday,0
42,07-10-2011,75.01,3.83,0,0,0,0,0,129.69,7.87,FALSE,2011,October,Friday,0
42,14-10-2011,70.27,3.7,0,0,0,0,0,129.77,7.87,FALSE,2011,October,Friday,0
42,21-10-2011,77.91,3.84,0,0,0,0,0,129.78,7.87,FALSE,2011,October,Friday,0
42,28-10-2011,72.79,3.84,0,0,0,0,0,129.79,7.87,FALSE,2011,October,Friday,0
42,04-11-2011,68.57,3.83,0,0,0,0,0,129.81,7.87,FALSE,2011,November,Friday,0
42,11-11-2011,55.28,3.68,25.73,274.85,14.74,0,2885.55,129.82,7.87,FALSE,2011,November,Friday,3201
42,18-11-2011,58.97,3.67,2544.26,12.31,2.02,0,3385.15,129.83,7.87,FALSE,2011,November,Friday,5944
42,25-11-2011,60.68,3.76,25.8,0,4.7,0,1932.72,129.84,7.87,TRUE,2011,November,Friday,1963
42,02-12-2011,57.29,3.7,24.09,0,4.7,0,1016.84,129.85,7.87,FALSE,2011,December,Friday,1046
42,09-12-2011,42.58,3.64,31.2,0,21.31,0,1872.37,129.86,7.87,FALSE,2011,December,Friday,1925
42,16-12-2011,50.53,3.49,2.42,0,31.33,0,675.78,129.9,7.87,FALSE,2011,December,Friday,710
42,23-12-2011,48.36,3.54,103.5,0,19.63,0,939.49,129.98,7.87,FALSE,2011,December,Friday,1063
42,30-12-2011,48.92,3.43,242.41,1447.26,3.64,183.96,459.06,130.07,7.87,TRUE,2011,December,Friday,2336
42,06-01-2012,59.85,3.44,2.91,2655.21,77.86,0,649.61,130.16,7.55,FALSE,2012,January,Friday,3386
42,13-01-2012,51,3.48,1251.87,2536.15,21.1,0,515.26,130.24,7.55,FALSE,2012,January,Friday,4324
42,20-01-2012,54.51,3.66,604.05,1982.9,0,0,343.93,130.28,7.55,FALSE,2012,January,Friday,2931
42,27-01-2012,53.59,3.68,2.4,539.32,0,0,816.91,130.31,7.55,FALSE,2012,January,Friday,1359
42,03-02-2012,56.85,3.54,1351.16,17.81,15.97,263.92,1415.88,130.35,7.55,FALSE,2012,February,Friday,3065
42,10-02-2012,55.73,3.72,992.73,13.93,25.7,0,1700.95,130.38,7.55,TRUE,2012,February,Friday,2733
42,17-02-2012,54.12,3.78,66.87,736.8,3.94,0,996.28,130.45,7.55,FALSE,2012,February,Friday,1804
42,24-02-2012,56.02,3.95,353.39,232.44,0,0,1644.66,130.55,7.55,FALSE,2012,February,Friday,2230
42,02-03-2012,57.62,3.88,441.4,10.78,1.96,0,1511.43,130.65,7.55,FALSE,2012,March,Friday,1966
42,09-03-2012,57.65,3.96,392.63,1,3.43,2.8,798.38,130.74,7.55,FALSE,2012,March,Friday,1198
42,16-03-2012,62.11,4.27,438.48,1.5,2.35,0,2251.09,130.83,7.55,FALSE,2012,March,Friday,2693
42,23-03-2012,56.54,4.29,2.43,0,0.68,0,796.25,130.9,7.55,FALSE,2012,March,Friday,799
42,30-03-2012,67.92,4.29,341,1.5,0,21.94,1431.13,130.97,7.55,FALSE,2012,March,Friday,1796
42,06-04-2012,65.99,4.28,2.12,0,34.23,0,250.62,131.04,7.38,FALSE,2012,April,Friday,287
42,13-04-2012,70.28,4.25,146.91,848.67,14.51,0,1191.9,131.11,7.38,FALSE,2012,April,Friday,2202
42,20-04-2012,67.75,4.11,82.23,169.55,16.1,0,642.71,131.12,7.38,FALSE,2012,April,Friday,911
42,27-04-2012,80.11,4.09,685.44,0,12.09,0,512.76,131.13,7.38,FALSE,2012,April,Friday,1210
42,04-05-2012,77.02,4.06,163.43,0,18.34,0,935.36,131.14,7.38,FALSE,2012,May,Friday,1117
42,11-05-2012,76.03,4.19,312.29,0,4,0,1445.4,131.15,7.38,FALSE,2012,May,Friday,1762
42,18-05-2012,85.19,4.31,354.41,0,0,0,1393.17,131.1,7.38,FALSE,2012,May,Friday,1748
42,25-05-2012,86.03,4.13,63.93,0,0.9,0,1169.65,131.03,7.38,FALSE,2012,May,Friday,1234
42,01-06-2012,80.06,4.28,609.75,0,1.1,43.67,726.34,130.96,7.38,FALSE,2012,June,Friday,1381
42,08-06-2012,86.87,4.1,349.94,0,16.64,0,1272.21,130.89,7.38,FALSE,2012,June,Friday,1639
42,15-06-2012,88.58,4.14,499.78,0,2.17,0,1187.29,130.83,7.38,FALSE,2012,June,Friday,1689
42,22-06-2012,89.92,4.01,44.66,0,0,0,1338.53,130.79,7.38,FALSE,2012,June,Friday,1383
42,29-06-2012,91.36,3.88,755.44,0,0,0,1062.46,130.76,7.38,FALSE,2012,June,Friday,1818
42,06-07-2012,86.87,3.67,156.49,0,9.43,0,876.53,130.72,7.17,FALSE,2012,July,Friday,1042
42,13-07-2012,89.8,3.72,769.08,0,2.36,0,2678.63,130.68,7.17,FALSE,2012,July,Friday,3450
42,20-07-2012,84.45,3.59,200.92,0,4.48,0,1026.11,130.7,7.17,FALSE,2012,July,Friday,1232
42,27-07-2012,83.98,3.77,24.48,0,0,0,1660.33,130.72,7.17,FALSE,2012,July,Friday,1685
42,03-08-2012,84.76,3.6,0,0,5.97,0,628.99,130.74,7.17,FALSE,2012,August,Friday,635
42,10-08-2012,90.78,3.81,69.32,0,18.08,0,353.19,130.76,7.17,FALSE,2012,August,Friday,441
42,17-08-2012,88.83,4,246.98,0,24.22,13.23,3098.22,130.79,7.17,FALSE,2012,August,Friday,3383
42,24-08-2012,82.5,4.06,548.62,0,54.43,57.18,2628.1,130.84,7.17,FALSE,2012,August,Friday,3288
42,31-08-2012,86.97,3.89,285.66,0,18.65,141.64,906.18,130.89,7.17,FALSE,2012,August,Friday,1352
42,07-09-2012,83.07,4.12,341.05,0,220.6,72.7,1629.72,130.93,7.17,TRUE,2012,September,Friday,2264
42,14-09-2012,78.47,3.97,745.27,0,46.65,0,945.84,130.98,7.17,FALSE,2012,September,Friday,1738
42,21-09-2012,81.93,4.13,0,0,0,0,164.08,131.01,7.17,FALSE,2012,September,Friday,164
42,28-09-2012,82.52,3.97,123.87,0,0,0,548.02,131.04,7.17,FALSE,2012,September,Friday,672
42,05-10-2012,80.88,4.13,479.07,0,6,10.64,2565.13,131.08,6.94,FALSE,2012,October,Friday,3061
42,12-10-2012,76.03,4.47,49.38,0,10.87,0,970.72,131.11,6.94,FALSE,2012,October,Friday,1031
42,19-10-2012,72.71,4.45,56.03,0,8.69,0,455.38,131.15,6.94,FALSE,2012,October,Friday,520
42,26-10-2012,70.5,4.3,0,0.75,2,0,1034.55,131.19,6.94,FALSE,2012,October,Friday,1037
42,02-11-2012,70.79,4.1,0,559.24,4.87,0,551.88,131.24,6.94,FALSE,2012,November,Friday,1116
42,09-11-2012,70.28,3.78,450.28,675.34,6,0,1045.15,131.28,6.94,FALSE,2012,November,Friday,2177
42,16-11-2012,58.82,3.7,448.82,102.84,30.88,0,2273.8,131.33,6.94,FALSE,2012,November,Friday,2856
42,23-11-2012,63.95,3.76,4.62,0,4,0,2762.46,131.38,6.94,TRUE,2012,November,Friday,2771
42,30-11-2012,64.13,3.72,333.89,0,0,13.86,938.84,131.43,6.94,FALSE,2012,November,Friday,1287
42,07-12-2012,61.21,3.67,9.53,0,0,0,1379.21,131.48,6.94,FALSE,2012,December,Friday,1389
42,14-12-2012,53.86,3.6,500.13,0,0,0,384.64,131.54,6.94,FALSE,2012,December,Friday,885
42,21-12-2012,49.79,3.39,963.42,0,5.74,0,942.02,131.64,6.94,FALSE,2012,December,Friday,1911
42,28-12-2012,50.09,3.48,335.64,1128.51,16.83,0,1302.31,131.75,6.94,TRUE,2012,December,Friday,2783
42,04-01-2013,45.01,3.34,1012.98,1074.51,8,44.46,635.88,131.85,6.9,FALSE,2013,January,Friday,2776
42,11-01-2013,49.38,3.54,279.49,623.96,0.9,0,728.98,131.96,6.9,FALSE,2013,January,Friday,1633
42,18-01-2013,40.67,3.55,8063.8,30.35,0,0,982.43,132.03,6.9,FALSE,2013,January,Friday,9077
42,25-01-2013,59.76,3.56,7.96,7.84,0,0,342.79,132.09,6.9,FALSE,2013,January,Friday,359
42,01-02-2013,51.86,3.6,4,27.14,33.3,0,922.4,132.15,6.9,FALSE,2013,February,Friday,987
42,08-02-2013,57.25,3.8,1174.58,141.05,30.8,20.83,949.69,132.22,6.9,TRUE,2013,February,Friday,2317
42,15-02-2013,45.8,3.61,1061.18,378.8,5.4,30.25,934.87,132.27,6.9,FALSE,2013,February,Friday,2411
42,22-02-2013,52.39,4.03,355.16,322.99,0,0,2571.61,132.32,6.9,FALSE,2013,February,Friday,3250
42,01-03-2013,48.17,3.83,767.27,0,0,0,765.34,132.37,6.9,FALSE,2013,March,Friday,1533
42,08-03-2013,64.17,4.13,678.13,0,76.74,0,1251.51,132.42,6.9,FALSE,2013,March,Friday,2006
42,15-03-2013,62.1,3.89,160.55,0,16.66,0,1128.4,132.47,6.9,FALSE,2013,March,Friday,1306
42,22-03-2013,70.18,4.06,506.13,0,0,0,802.81,132.53,6.9,FALSE,2013,March,Friday,1309
42,29-03-2013,68.22,4.02,438.36,0,11.47,2.97,705.52,132.59,6.9,FALSE,2013,March,Friday,1158
42,05-04-2013,70.74,3.81,459.08,1073.79,29.64,0,1149.89,132.65,6.79,FALSE,2013,April,Friday,2712
42,12-04-2013,66.61,3.8,204.98,439.95,5.22,0,885.68,132.72,6.79,FALSE,2013,April,Friday,1536
42,19-04-2013,68.63,3.94,517.04,0,0,0,1617.21,132.72,6.79,FALSE,2013,April,Friday,2134
42,26-04-2013,74.61,3.89,78.76,0,0,0,828.13,132.72,6.79,FALSE,2013,April,Friday,907
42,03-05-2013,78.41,3.67,97.72,0,21.53,0,2697.25,172.46,7.83,FALSE,2013,May,Friday,2817
42,10-05-2013,74.59,3.69,148.63,0,12.81,0,1086.98,172.46,7.83,FALSE,2013,May,Friday,1248
42,17-05-2013,82.47,3.81,793.49,0,1.2,0,1384.9,172.46,7.83,FALSE,2013,May,Friday,2180
42,24-05-2013,81.57,3.84,105.92,0,17.84,0,2908.72,172.46,7.83,FALSE,2013,May,Friday,3032
42,31-05-2013,82.62,3.83,78.46,0,1.44,0,232.27,172.46,7.83,FALSE,2013,May,Friday,312
42,07-06-2013,89.22,3.79,198.91,0,4.96,0,1836.34,172.46,7.83,FALSE,2013,June,Friday,2040
42,14-06-2013,91.98,3.77,10.63,0,8.24,0,1735.58,172.46,7.83,FALSE,2013,June,Friday,1754
42,21-06-2013,90.67,3.77,230.59,0,3.08,0,806.64,172.46,7.83,FALSE,2013,June,Friday,1040
42,28-06-2013,90.28,3.78,1053.69,0,0,0,4143.9,172.46,7.83,FALSE,2013,June,Friday,5198
42,05-07-2013,93.54,3.75,360.49,0,48.46,313.04,1007.61,172.46,7.83,FALSE,2013,July,Friday,1730
42,12-07-2013,87.18,3.74,51.96,0,9.98,0,1346.73,172.46,7.83,FALSE,2013,July,Friday,1409
42,19-07-2013,87.09,3.82,211.63,0,3.71,0,478.31,172.46,7.83,FALSE,2013,July,Friday,694
42,26-07-2013,83.32,3.87,0,0,0.17,0,756.79,172.46,7.83,FALSE,2013,July,Friday,757
43,05-02-2010,47.31,2.57,0,0,0,0,0,203.06,9.52,FALSE,2010,February,Friday,0
43,12-02-2010,47.99,2.55,0,0,0,0,0,203.2,9.52,TRUE,2010,February,Friday,0
43,19-02-2010,48.77,2.51,0,0,0,0,0,203.25,9.52,FALSE,2010,February,Friday,0
43,26-02-2010,48.77,2.56,0,0,0,0,0,203.28,9.52,FALSE,2010,February,Friday,0
43,05-03-2010,52.89,2.63,0,0,0,0,0,203.31,9.52,FALSE,2010,March,Friday,0
43,12-03-2010,53.67,2.67,0,0,0,0,0,203.34,9.52,FALSE,2010,March,Friday,0
43,19-03-2010,56,2.72,0,0,0,0,0,203.2,9.52,FALSE,2010,March,Friday,0
43,26-03-2010,54.53,2.73,0,0,0,0,0,203.02,9.52,FALSE,2010,March,Friday,0
43,02-04-2010,62.19,2.72,0,0,0,0,0,202.84,9.59,FALSE,2010,April,Friday,0
43,09-04-2010,64.37,2.77,0,0,0,0,0,202.66,9.59,FALSE,2010,April,Friday,0
43,16-04-2010,69.46,2.81,0,0,0,0,0,202.54,9.59,FALSE,2010,April,Friday,0
43,23-04-2010,62.71,2.8,0,0,0,0,0,202.48,9.59,FALSE,2010,April,Friday,0
43,30-04-2010,66.91,2.78,0,0,0,0,0,202.43,9.59,FALSE,2010,April,Friday,0
43,07-05-2010,67.16,2.84,0,0,0,0,0,202.38,9.59,FALSE,2010,May,Friday,0
